PM,Lat,Lot
6.49973154,60.15502548,24.90956116
3.63845611,60.15502548,24.91136742
4.24580812,60.15502548,24.91317368
5.79790974,60.15502548,24.91498184
17.53221512,60.15502548,24.91678810
12.97354412,60.15502548,24.91859436
4.51331854,60.15502548,24.92040062
21.89291573,60.15502548,24.92220688
6.77302694,60.15502548,24.92762756
20.40552521,60.15502548,24.92943382
8.13610554,60.15502548,24.93124008
29.88675880,60.15502548,24.93304634
22.64972878,60.15502548,24.93485260
19.99770927,60.15502548,24.93665886
42.11364365,60.15502548,24.93846703
25.34865761,60.15502548,24.94027328
24.01503563,60.15502548,24.94207954
35.08803940,60.15502548,24.94388580
45.59651184,60.15502548,24.94569206
32.73287582,60.15502548,24.94749832
22.03415680,60.15502548,24.95111275
17.57969093,60.15502548,24.95291901
6.79238844,60.15502548,24.95472527
7.04224062,60.15502548,24.98182297
8.07795811,60.15502548,24.98363113
3.08127928,60.15502548,24.98904991
10.24566841,60.15502548,24.99085617
2.42597437,60.15502548,24.99266243
12.97885036,60.15502548,24.99446869
9.36672783,60.15502548,24.99808311
2.29054403,60.15502548,25.00711632
10.59411335,60.15502548,25.01253510
12.08972168,60.15502548,25.04685974
6.09089994,60.15502548,25.04866600
33.98838806,60.15592575,24.85536385
19.66882515,60.15592575,24.85717201
49.96807098,60.15592575,24.85897827
31.97830963,60.15592575,24.86078453
17.97897148,60.15592575,24.86439705
28.64642906,60.15592575,24.87162399
14.80473804,60.15592575,24.87343025
17.46460724,60.15592575,24.87523651
19.76518059,60.15592575,24.87884903
48.75828934,60.15592575,24.88065720
7.56472063,60.15592575,24.88246346
4.16006470,60.15592575,24.88607597
18.40695572,60.15592575,24.90414238
4.85370588,60.15592575,24.90594864
2.66583490,60.15592575,24.90775490
6.40871859,60.15592575,24.90956116
8.50887108,60.15592575,24.91136742
4.63920498,60.15592575,24.91317368
3.86805511,60.15592575,24.91498184
4.66073704,60.15592575,24.91678810
15.45567417,60.15592575,24.91859436
6.18398285,60.15592575,24.92040062
21.35862160,60.15592575,24.92220688
23.94913483,60.15592575,24.92943382
32.67242813,60.15592575,24.93124008
14.89134026,60.15592575,24.93304634
6.50693846,60.15592575,24.93485260
27.76327515,60.15592575,24.93665886
11.57982540,60.15592575,24.93846703
21.35463905,60.15592575,24.94027328
19.82534599,60.15592575,24.94207954
27.19387245,60.15592575,24.94388580
23.35119438,60.15592575,24.94569206
9.67658043,60.15592575,24.94749832
27.75849533,60.15592575,24.94930649
16.54813766,60.15592575,24.95111275
22.19345474,60.15592575,24.95291901
18.83752823,60.15592575,24.95472527
0.53242689,60.15592575,24.95653152
38.26101303,60.15592575,24.95833778
35.51932526,60.15592575,24.96014595
15.24827766,60.15592575,24.96195221
15.61300755,60.15592575,24.98182297
13.34229565,60.15592575,24.98724365
17.64661980,60.15592575,24.98904991
13.30018902,60.15592575,24.99085617
3.65059638,60.15592575,25.01253510
3.08539724,60.15592575,25.04866600
4.56694221,60.15592575,25.05047226
19.59772301,60.15592575,25.05227852
0.99906379,60.15592575,25.05408669
17.32923508,60.15682602,24.84091187
3.33615732,60.15682602,24.85536385
14.47765350,60.15682602,24.85717201
13.67125130,60.15682602,24.85897827
18.24771309,60.15682602,24.86259079
17.56392670,60.15682602,24.86439705
23.33041573,60.15682602,24.86620331
17.26199722,60.15682602,24.86801147
17.26313210,60.15682602,24.86981773
29.71899223,60.15682602,24.87162399
22.04268265,60.15682602,24.87343025
11.86410713,60.15682602,24.87523651
13.24315071,60.15682602,24.87704277
14.97698879,60.15682602,24.87884903
18.68868828,60.15682602,24.88065720
17.31666374,60.15682602,24.88246346
23.93075943,60.15682602,24.88426971
13.74513340,60.15682602,24.88607597
3.13188624,60.15682602,24.90594864
13.53380394,60.15682602,24.90775490
11.47795582,60.15682602,24.91136742
4.69414616,60.15682602,24.91317368
5.60380411,60.15682602,24.91498184
11.46354866,60.15682602,24.91678810
3.69833493,60.15682602,24.91859436
5.79679108,60.15682602,24.92040062
9.62774181,60.15682602,24.92220688
21.08950424,60.15682602,24.92943382
8.84893799,60.15682602,24.93124008
23.79463005,60.15682602,24.93304634
27.06588173,60.15682602,24.93485260
28.92167282,60.15682602,24.93665886
25.94235229,60.15682602,24.93846703
9.38926697,60.15682602,24.94207954
15.41252613,60.15682602,24.94388580
9.23515797,60.15682602,24.94569206
33.11812210,60.15682602,24.94749832
8.67842865,60.15682602,24.94930649
29.14337921,60.15682602,24.95111275
32.61407852,60.15682602,24.95291901
20.46667099,60.15682602,24.95472527
36.44624710,60.15682602,24.95653152
18.34436798,60.15682602,24.95833778
8.18209743,60.15682602,24.96014595
21.93153572,60.15682602,24.96195221
8.29179764,60.15682602,24.98182297
14.10624218,60.15682602,24.98543739
21.76901436,60.15682602,24.98724365
1.39881432,60.15682602,25.04866600
13.11018848,60.15682602,25.05047226
3.11539745,60.15682602,25.05408669
19.86633682,60.15773010,24.85717201
8.09494781,60.15773010,24.85897827
26.92506981,60.15773010,24.86078453
8.99296284,60.15773010,24.86259079
18.17351532,60.15773010,24.86620331
7.04852533,60.15773010,24.86981773
14.73299980,60.15773010,24.87162399
21.92192841,60.15773010,24.87343025
20.35250854,60.15773010,24.87523651
9.31984997,60.15773010,24.87704277
12.84113979,60.15773010,24.87884903
34.23139191,60.15773010,24.88065720
8.75815105,60.15773010,24.88426971
19.56011963,60.15773010,24.88607597
4.48387957,60.15773010,24.90414238
3.98348236,60.15773010,24.90594864
10.71811104,60.15773010,24.90775490
18.82728577,60.15773010,24.90956116
5.87295389,60.15773010,24.91136742
3.44377136,60.15773010,24.91317368
5.29854536,60.15773010,24.91498184
2.87460685,60.15773010,24.91678810
6.74590492,60.15773010,24.91859436
8.08637905,60.15773010,24.92040062
5.08479595,60.15773010,24.92220688
25.35358810,60.15773010,24.92943382
78.20825958,60.15773010,24.93124008
16.60977173,60.15773010,24.93304634
12.26141644,60.15773010,24.93485260
23.29403305,60.15773010,24.93665886
8.65174484,60.15773010,24.93846703
20.41349220,60.15773010,24.94027328
18.94604111,60.15773010,24.94207954
9.47522640,60.15773010,24.94388580
15.18537426,60.15773010,24.94569206
9.49198818,60.15773010,24.94749832
20.32680321,60.15773010,24.94930649
8.75329018,60.15773010,24.95111275
26.85068893,60.15773010,24.95291901
20.23952866,60.15773010,24.95472527
9.38725567,60.15773010,24.95653152
28.44070244,60.15773010,24.95833778
80.06303406,60.15773010,24.96014595
10.06154251,60.15773010,24.96195221
8.38227940,60.15773010,24.98182297
35.74176788,60.15773010,24.98363113
2.31569290,60.15773010,24.98543739
4.25478935,60.15773010,25.04866600
